,Image Filename,Labels,count,count_diff_class,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
19,2009_001090.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2010_002553.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,2009_001798.jpg,['cow'],1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,2008_000532.jpg,['bird'],1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2010_000750.jpg,['pottedplant'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,2009_002252.jpg,['chair'],1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,2008_005006.jpg,['tvmonitor'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2011_003013.jpg,"['motorbike', 'person']",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
27,2008_005687.jpg,"['bird', 'bird', 'bird', 'bird']",4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2008_002613.jpg,"['person', 'chair']",2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,2009_002714.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2010_000743.jpg,['train'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,2010_003047.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2008_004312.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2010_000459.jpg,['bird'],1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2009_001767.jpg,"['car', 'person']",2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,2008_006490.jpg,['boat'],1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2008_002813.jpg,"['person', 'person']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
37,2009_004231.jpg,"['bus', 'bus']",2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2009_004202.jpg,"['motorbike', 'person', 'car']",3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
39,2009_004631.jpg,"['chair', 'pottedplant', 'tvmonitor']",3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40,2008_004492.jpg,"['sofa', 'chair', 'tvmonitor', 'person', 'person']",5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1
41,2008_000931.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,2009_003271.jpg,"['sheep', 'sheep', 'sheep', 'dog']",4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
43,2008_004174.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,2009_004082.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,2011_002818.jpg,"['chair', 'diningtable', 'chair', 'chair']",4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
46,2008_002448.jpg,"['person', 'person', 'person', 'chair']",4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
47,2009_002728.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,2008_001765.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
49,2008_002551.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2010_000740.jpg,"['train', 'person', 'person']",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
51,2010_004441.jpg,"['bottle', 'person']",2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,2011_002566.jpg,['person'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,2009_000750.jpg,"['sheep', 'person', 'sheep', 'sheep']",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
54,2011_002347.jpg,"['cat', 'bird']",2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,2009_000961.jpg,"['bird', 'bird']",2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2010_003043.jpg,"['dog', 'person']",2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
57,2008_003645.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,2009_000674.jpg,"['sofa', 'person']",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59,2008_006909.jpg,['horse'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,2011_001150.jpg,['chair'],1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,2010_001338.jpg,"['bicycle', 'bicycle', 'bicycle', 'bicycle', 'person', 'bottle', 'bottle', 'bottle']",8,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,2008_008446.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2008_005937.jpg,"['person', 'chair', 'chair']",3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
64,2009_005156.jpg,['bicycle'],1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2009_004681.jpg,"['bus', 'person', 'bus']",3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,2008_001203.jpg,['motorbike'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67,2008_000060.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,2008_007694.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,2011_000492.jpg,"['chair', 'chair', 'diningtable', 'diningtable', 'person', 'person', 'person', 'diningtable']",8,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0
70,2008_004937.jpg,"['diningtable', 'person', 'person', 'person', 'bottle', 'bottle']",6,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
71,2008_008684.jpg,"['bus', 'bus', 'person', 'person', 'person', 'person', 'person']",7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0
72,2008_001062.jpg,"['cow', 'cow', 'cow', 'cow', 'cow', 'car', 'car', 'car', 'car']",9,2,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0
73,2008_007325.jpg,"['motorbike', 'motorbike', 'motorbike', 'person', 'person']",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
74,2008_005046.jpg,"['person', 'dog']",2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
75,2010_000349.jpg,['chair'],1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,2008_003619.jpg,"['person', 'person', 'person']",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
77,2008_003774.jpg,"['diningtable', 'chair', 'chair']",3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
78,2008_002377.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
79,2009_001102.jpg,"['boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat']",7,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2011_000375.jpg,"['bottle', 'bottle', 'person', 'person', 'person', 'person', 'person']",7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
81,2010_003467.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82,2011_000461.jpg,['diningtable'],1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,2010_004627.jpg,['bus'],1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2009_002713.jpg,['sofa'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,2010_004133.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,2008_000502.jpg,"['cat', 'cat']",2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
87,2009_001411.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88,2008_002209.jpg,['motorbike'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,2010_000418.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2008_007227.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2010_000303.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,2008_004701.jpg,['cow'],1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,2008_004196.jpg,"['person', 'person']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
94,2008_002973.jpg,"['person', 'person', 'diningtable', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0
95,2009_003406.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2009_002975.jpg,['horse'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97,2008_005089.jpg,"['tvmonitor', 'person', 'person', 'person', 'person', 'bottle', 'bottle', 'bottle', 'person']",9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
98,2011_001302.jpg,"['tvmonitor', 'tvmonitor', 'tvmonitor']",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
99,2008_001283.jpg,"['person', 'bird', 'bird', 'pottedplant']",4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
100,2011_001064.jpg,"['bus', 'bus']",2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2010_000103.jpg,['bird'],1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2010_002136.jpg,"['cat', 'cat']",2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,2010_004337.jpg,"['car', 'car', 'motorbike', 'person']",4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
104,2009_005150.jpg,['bottle'],1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2008_002116.jpg,"['person', 'dog']",2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
106,2008_008344.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2011_003242.jpg,"['chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'chair', 'person', 'person']",15,3,0,0,0,0,0,0,0,0,9,0,4,0,0,0,2,0,0,0,0,0
108,2008_006724.jpg,"['dog', 'dog', 'dog', 'dog']",4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
109,2008_007997.jpg,"['bus', 'car', 'car', 'car']",4,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2009_002689.jpg,['train'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,2009_002883.jpg,"['horse', 'person']",2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
112,2010_003742.jpg,"['sheep', 'dog']",2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
113,2008_000876.jpg,['cow'],1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114,2009_003317.jpg,"['chair', 'chair', 'chair', 'chair', 'diningtable']",5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
115,2008_007985.jpg,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
116,2010_005303.jpg,"['person', 'person']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
117,2008_008585.jpg,"['cat', 'sofa']",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
118,2010_005489.jpg,['person'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,2008_008560.jpg,['sofa'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,2010_001009.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121,2009_002231.jpg,['horse'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122,2009_005165.jpg,"['chair', 'chair', 'pottedplant', 'diningtable']",4,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0
123,2010_001425.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124,2010_000426.jpg,['bottle'],1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2010_003512.jpg,['bottle'],1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2009_001902.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,2010_002815.jpg,['chair'],1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,2008_007990.jpg,"['person', 'person', 'person', 'tvmonitor', 'pottedplant', 'person']",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1
129,2008_003846.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2010_003060.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131,2010_001063.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
132,2010_000254.jpg,['bicycle'],1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2008_003967.jpg,"['person', 'person', 'person', 'chair', 'chair', 'chair']",6,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
134,2010_001405.jpg,['train'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,2008_000636.jpg,"['person', 'person', 'sofa']",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
136,2010_000711.jpg,"['car', 'car']",2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2008_007949.jpg,"['chair', 'chair', 'diningtable']",3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
138,2010_004660.jpg,"['diningtable', 'chair', 'person', 'person']",4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0
139,2009_005147.jpg,"['motorbike', 'motorbike', 'person', 'bottle']",4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
140,2011_003240.jpg,"['bottle', 'person']",2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141,2010_002372.jpg,"['cow', 'cow', 'cow']",3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
142,2009_003327.jpg,['chair'],1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,2008_001136.jpg,"['boat', 'boat', 'boat']",3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2010_001094.jpg,"['dog', 'bottle', 'chair', 'person']",4,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
145,2009_004965.jpg,['tvmonitor'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,2010_003734.jpg,"['dog', 'car', 'car']",3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
147,2010_005782.jpg,['bicycle'],1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2008_005008.jpg,"['tvmonitor', 'tvmonitor', 'pottedplant']",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
149,2010_003458.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2008_000401.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151,2010_004096.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2008_001382.jpg,"['person', 'horse']",2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
153,2009_002708.jpg,['cow'],1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,2009_003199.jpg,"['aeroplane', 'aeroplane']",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2010_000687.jpg,"['cat', 'cat', 'cat']",3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
156,2009_004475.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2011_001873.jpg,['bird'],1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2010_000463.jpg,"['diningtable', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'person', 'person', 'chair', 'chair']",11,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0
159,2011_000430.jpg,['dog'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,2008_003453.jpg,['person'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,2010_000493.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2008_001052.jpg,"['person', 'person']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
163,2010_003818.jpg,['cat'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,2009_000503.jpg,['bird'],1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2010_004282.jpg,"['person', 'person', 'person']",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
166,2008_007038.jpg,"['person', 'tvmonitor', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
167,2009_003441.jpg,"['sofa', 'person', 'person', 'person', 'person']",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
168,2011_000166.jpg,"['cow', 'cow']",2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
169,2010_003051.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2010_002085.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2008_001219.jpg,"['person', 'person']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
172,2010_005502.jpg,"['bus', 'car']",2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2008_006295.jpg,"['tvmonitor', 'bottle', 'person', 'person', 'person', 'person', 'pottedplant', 'pottedplant', 'pottedplant', 'diningtable']",10,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,3,0,0,0,1
174,2008_006692.jpg,"['boat', 'person']",2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,2008_001626.jpg,['bicycle'],1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2008_007931.jpg,"['bus', 'person', 'person', 'person', 'person']",5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
177,2011_002097.jpg,"['motorbike', 'person', 'car']",3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
178,2008_007169.jpg,"['dog', 'person', 'person', 'bottle', 'sofa', 'chair', 'chair']",7,5,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0
179,2010_002295.jpg,['aeroplane'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2009_001300.jpg,['train'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,2008_001808.jpg,['person'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182,2008_005678.jpg,['tvmonitor'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,2008_004770.jpg,"['train', 'person', 'person', 'person', 'person', 'person']",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
184,2008_001235.jpg,"['person', 'horse']",2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
185,2010_001411.jpg,"['person', 'person', 'person', 'person', 'person']",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
186,2009_004990.jpg,['pottedplant'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,2009_004567.jpg,"['car', 'car', 'car', 'bus']",4,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2009_002685.jpg,['bird'],1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2011_002177.jpg,['chair'],1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,2011_002006.jpg,"['bicycle', 'person', 'person', 'bottle']",4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
191,2011_002284.jpg,"['aeroplane', 'aeroplane']",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2010_003256.jpg,['car'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2011_000755.jpg,"['tvmonitor', 'chair']",2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
194,2008_002384.jpg,"['person', 'chair', 'diningtable', 'bicycle']",4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
195,2009_002253.jpg,"['sofa', 'sofa']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
196,2011_002173.jpg,['train'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
